"col_ID","Target","zn","indus","chas","nox","rm","age","dis","rad","tax","ptratio","b","lstat","medv"
"A111",-0.407553935296924,-0.487240187226826,-0.375604386294062,-0.272329067679207,-0.299411073691835,-0.127572161015153,-0.503569255639389,-0.4830877122561,-0.522484390766994,-0.143809000162872,1.12911220000031,0.403264396390692,0.0485833595386239,-0.0905509295315542
"A112",-0.408378205810324,-0.487240187226826,-0.164244998155894,-0.272329067679207,-0.0664067452527587,0.612517950467684,0.462722048538515,-0.530720099416926,-0.407637691493276,0.140994734014871,-0.302794499749468,0.426266785563027,-0.34911661762677,0.0290519356256871
"A113",-0.405768209614863,-0.487240187226826,-0.164244998155894,-0.272329067679207,-0.0664067452527587,-0.528928721473153,0.864159244759484,-0.684634921738202,-0.407637691493276,0.140994734014871,-0.302794499749468,0.419256533624791,0.498096361898101,-0.405867574037008
"A114",-0.394278413445716,-0.487240187226826,-0.164244998155894,-0.272329067679207,-0.0664067452527587,-0.274166933097331,0.952972783746423,-0.592219542461065,-0.407637691493276,0.140994734014871,-0.302794499749468,0.440615894999103,0.621327340738082,-0.416740561778575
"A115",-0.403556978985123,-0.487240187226826,-0.164244998155894,-0.272329067679207,-0.0664067452527587,-0.0436003983661396,0.555088129084933,-0.730652651707137,-0.407637691493276,0.140994734014871,-0.302794499749468,0.351235182786599,-0.308506408690867,-0.43848653726171
"A116",-0.400182003949301,-0.487240187226826,-0.164244998155894,-0.272329067679207,-0.0664067452527587,-0.507579968257303,0.697189791464037,-0.632538482340967,-0.407637691493276,0.140994734014871,-0.302794499749468,-0.128857539796006,0.435080520445838,-0.460232512744845
"A117",-0.404804429282553,-0.487240187226826,-0.164244998155894,-0.272329067679207,-0.0664067452527587,-0.154613915088564,0.139440766626055,-0.505740402860002,-0.407637691493276,0.140994734014871,-0.302794499749468,0.401183227846528,-0.0858504355595375,-0.144915868239391
"A118",NA,-0.487240187226826,-0.164244998155894,-0.272329067679207,-0.0664067452527587,-0.375217698319026,0.498247464133291,-0.497524647148314,-0.407637691493276,0.140994734014871,-0.302794499749468,0.414436985417254,-0.329511689174955,-0.362375623070739
"A119",-0.404920687464979,-0.487240187226826,-0.164244998155894,-0.272329067679207,-0.0664067452527587,-0.587281980263147,0.16075601598292,-0.625699934234128,-0.407637691493276,0.140994734014871,-0.302794499749468,-0.197645636939943,0.38046679118721,-0.23189977017193
"A120",-0.40327214643818,-0.487240187226826,-0.164244998155894,-0.272329067679207,-0.0664067452527587,-0.787960260492147,-0.119894767215809,-0.491920836894099,-0.407637691493276,0.140994734014871,-0.302794499749468,0.38146689427024,0.134004833507247,-0.351502635329171
"A121",-0.412081028920587,-0.487240187226826,2.11552109183097,-0.272329067679207,0.227006112781633,-0.590128480691927,0.0399696029606826,-0.730082772698234,-0.867024488588149,-1.30675758138866,0.297682503371406,0.355726125434531,0.240431587959958,-0.057931966306852
"A122",-0.411771782155335,-0.487240187226826,2.11552109183097,-0.272329067679207,0.227006112781633,-0.399412951963658,0.551535587525455,-0.75871919289562,-0.867024488588149,-1.30675758138866,0.297682503371406,0.22997973129243,0.226428067637233,-0.242772757913497
"A123",-0.409290832542367,-0.487240187226826,2.11552109183097,-0.272329067679207,0.227006112781633,-0.46061271118243,0.864159244759484,-0.811195551632124,-0.867024488588149,-1.30675758138866,0.297682503371406,0.234580209126897,0.738956911448973,-0.221026782430363
"A124",-0.402618775452947,-0.487240187226826,2.11552109183097,-0.272329067679207,0.227006112781633,-0.610053983693388,1.00981344869806,-0.87886868393938,-0.867024488588149,-1.30675758138866,0.297682503371406,0.14936183400272,1.78642023158881,-0.568962390160519
"A125",-0.408651412539025,-0.487240187226826,2.11552109183097,-0.272329067679207,0.227006112781633,-0.577319228762417,0.967182949984333,-0.849472425063456,-0.867024488588149,-1.30675758138866,0.297682503371406,0.248710248189903,0.689944590319435,-0.405867574037008
"A126",-0.400451722932529,-0.487240187226826,2.11552109183097,-0.272329067679207,0.227006112781633,-0.425031455822679,0.704294874582992,-0.855836073996209,-0.867024488588149,-1.30675758138866,0.297682503371406,0.310488093395604,0.302047077379949,-0.123169892756256
"A127",-0.375069073963491,-0.487240187226826,2.11552109183097,-0.272329067679207,0.227006112781633,-0.955903785790175,0.960077866865378,-0.967769809328281,-0.867024488588149,-1.30675758138866,0.297682503371406,0.0286540584412259,2.04548535755923,-0.742930194025597
"A128",-0.389973372950486,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,-0.84204376863897,0.974288033103289,-0.953000445014207,-0.637331090040713,0.170661789658386,1.26768381610512,0.388148540648871,0.635330861060807,-0.68856525531776
"A129",-0.3822677806193,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,0.208314889580904,1.07375919676866,-0.941507885001325,-0.637331090040713,0.170661789658386,1.26768381610512,0.440615894999103,0.383267495251755,-0.492851475969547
"A130",-0.317649157663359,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,-0.921745780644815,0.92810499283008,-0.862009763259327,-0.637331090040713,0.170661789658386,1.26768381610512,0.440615894999103,0.796371344772146,-0.89515202240754
"A131",-0.38056692341041,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,0.246742645369436,1.07731173832814,-0.796188737731006,-0.637331090040713,0.170661789658386,1.26768381610512,0.420242350303606,-0.0074307217522767,-0.362375623070739
"A132",-0.281412644783043,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,0.0588736170699458,1.03468123961441,-0.72376661368289,-0.637331090040713,0.170661789658386,1.26768381610512,0.440615894999103,-0.0550426908495422,-0.318883672104469
"A133",-0.351503540385769,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,0.124343126931889,1.04178632273336,-0.696982300264439,-0.637331090040713,0.170661789658386,1.26768381610512,0.318593697199189,-0.214682822528609,0.0507979111088218
"A134",-0.38175740719845,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,-0.65844449098265,0.952972783746423,-0.629309167957182,-0.637331090040713,0.170661789658386,1.26768381610512,0.350687506853924,0.332854822089944,-0.449359525003278
"A135",NA,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,-0.750955754918006,1.05954903053075,-0.688149175626439,-0.637331090040713,0.170661789658386,1.26768381610512,-1.02868909718047,0.652135085448077,-0.753803181767164
"A136",-0.355255191932652,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,0.0716828689994569,1.0524439474118,-0.799892951288877,-0.637331090040713,0.170661789658386,1.26768381610512,0.416189548401814,0.60312276431854,-0.48197848822798
"A137",NA,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,-0.487654465255841,0.885474494116349,-0.868183452522445,-0.637331090040713,0.170661789658386,1.26768381610512,0.236332772111456,0.594720652124904,-0.558089402418951
"A138",-0.379140435512044,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,0.241049644511875,1.05954903053075,-0.923794145807917,-0.637331090040713,0.170661789658386,1.26768381610512,0.409726972396252,0.271239332669954,-0.590708365643653
"A139",-0.391060386956168,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,-0.608630733478998,1.0524439474118,-1.0098458761523,-0.637331090040713,0.170661789658386,1.26768381610512,0.387381794343127,1.21367625038936,-1.00388189982321
"A140",-0.356796775431619,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,-0.190195170448317,1.04178632273336,-1.00979838623489,-0.637331090040713,0.170661789658386,1.26768381610512,0.440615894999103,0.813175569159416,-0.514597451452682
"A141",-0.386282175658465,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,-0.157460415517344,0.889027035675826,-1.03677265932298,-0.637331090040713,0.170661789658386,1.26768381610512,0.344005860475293,1.61137622755475,-0.927770985632242
"A142",-0.230758954700096,-0.487240187226826,1.56744433362441,-0.272329067679207,0.598087080295718,-1.80131441313788,1.11638969548239,-1.11869276685282,-0.637331090040713,0.170661789658386,1.26768381610512,0.440615894999103,3.04673706063408,-0.884279034665973
"A143",NA,-0.487240187226826,1.23072696355602,3.66477116791161,2.72964519601616,-1.25478633081209,1.11638969548239,-1.17463588956015,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.440615894999103,1.98386986813924,-0.993008912081646
"A144",0.0562545957455678,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-1.16227506687674,1.11638969548239,-1.13179998405759,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.440615894999103,1.92785578684834,-0.753803181767164
"A145",-0.0969341609096897,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-1.96641143800713,1.03823378117389,-1.16309583962986,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.440615894999103,2.32975682011055,-1.16697671594672
"A146",-0.143483937153004,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-0.220083424950508,1.11638969548239,-1.12833322008676,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-2.01286274819683,2.12110436730194,-0.949516961115377
"A147",-0.1695594848893,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-0.934555032574324,1.11638969548239,-1.08203055061338,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-2.05273355609554,0.559711851318091,-0.753803181767164
"A148",-0.144730224868609,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-1.93367668307616,0.963630408424856,-1.10852992452737,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.383767133187473,2.36336526888509,-0.862533059182838
"A149",-0.149105020273294,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-1.56363162733474,0.896132118794782,-1.07585686135026,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.00346096553819154,2.19392267298011,-0.514597451452682
"A150",-0.102255297919321,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-0.978675789220416,0.935210075949035,-1.07770896812919,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-0.0528401203407631,1.2318808268089,-0.775549157250299
"A151",-0.227508375919469,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-0.231469426665629,1.0204710733765,-1.03387577436105,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.176636095449918,0.2026220830886,-0.112296905014689
"A152",-0.246142237398686,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-1.2533630805977,1.11638969548239,-1.04641311255692,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-0.165113686539068,0.0877932164422542,-0.318883672104469
"A153",NA,-0.487240187226826,1.23072696355602,3.66477116791161,2.72964519601616,-1.81127716463861,0.690084708345081,-1.03757998791893,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-0.1467117752012,-0.0746476193013574,-0.786422144991866
"A154",-0.17024192042014,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-0.819271765208729,1.06310157209023,-1.03140629865581,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-1.0375614472898,0.439281576542655,-0.340629647587604
"A155",-0.255730049703346,-0.487240187226826,1.23072696355602,3.66477116791161,2.72964519601616,-0.221506675164899,0.974288033103289,-0.971474022886152,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-0.390537100427957,0.345457990380397,-0.601581353385221
"A156",-0.00912784346891109,-0.487240187226826,1.23072696355602,3.66477116791161,2.72964519601616,-0.188771920233926,0.498247464133291,-0.973326129665088,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-2.9428164818784,0.331454470057672,-0.753803181767164
"A157",-0.135655111148446,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,-1.44123210889719,0.903237201913737,-0.977647712149271,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-2.93602530031323,0.488293897672193,-1.02562787530635
"A158",-0.277850494073515,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,0.937018999348621,1.02402361493598,-0.910734418520552,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.0740016256666874,-1.12911269960256,2.04055466781565
"A159",-0.263985543237407,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,-0.311171438671473,1.11638969548239,-0.967722319410873,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-0.0304949422876375,-0.871447925664418,0.192146751749198
"A160",-0.25443144580565,-0.487240187226826,1.23072696355602,-0.272329067679207,2.72964519601616,0.320751656517719,1.11638969548239,-0.963638186513733,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.0836407220817613,-0.737014130566256,0.083416874333524
"A161",-0.272051535934113,-0.487240187226826,1.23072696355602,3.66477116791161,0.434121071394145,-0.0492933992236992,0.85350162008105,-0.948203963355938,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-0.19446911653043,-1.00168066466576,0.485717420771517
"A162",-0.249974107091442,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,1.7141136164056,0.789555872010454,-0.866283855826101,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.194490330855112,-1.5296133808325,2.98650460133201
"A163",-0.20691091373908,-0.487240187226826,1.23072696355602,3.66477116791161,0.434121071394145,2.15959093350969,1.0524439474118,-0.833135893474898,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.360764744015138,-1.50300669221932,2.98650460133201
"A164",-0.243503176657619,-0.487240187226826,1.23072696355602,3.66477116791161,0.434121071394145,2.97511330635521,0.899684660354259,-0.775530623658265,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.348058662377086,-1.30695740770117,2.98650460133201
"A165",-0.159408982981698,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,-0.612900484122168,0.82508128760523,-0.652056838395902,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.421009096609351,-0.141864516850438,0.0181789478841196
"A166",-0.0801627555129353,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,-0.26135768116782,0.867711786318961,-0.717877863924223,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-1.27623861874941,-0.398128938756308,0.268257665940169
"A167",-0.18640064519551,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,2.34034371073723,0.981393116222244,-0.83066641776965,-0.522484390766994,-0.0310741887175156,-1.73470119949924,0.138298780162692,-1.25374403047481,2.98650460133201
"A168",-0.210804400268522,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,-0.580165729191197,0.377461051111054,-0.650204731616967,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-1.41370527785075,-0.0718469152368122,0.137781813041361
"A169",-0.152661358073701,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,0.0489108655692157,0.977840574662766,-0.804974372451597,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-0.652654801806049,-0.217483526593154,0.137781813041361
"A170",-0.135323775328533,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,0.167040633363592,0.945867700627468,-0.72780325666262,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-0.291736362173449,-0.186675781883158,-0.0253130030821497
"A171",-0.279729226301517,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,-0.583012229619977,0.924552451270602,-0.650204731616967,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-0.705231691342815,0.248833700153593,-0.558089402418951
"A172",-0.151091872610952,-0.487240187226826,1.23072696355602,-0.272329067679207,0.434121071394145,-0.575895978548026,1.0204710733765,-0.667870980892966,-0.522484390766994,-0.0310741887175156,-1.73470119949924,-0.0935872097317579,-0.08725078759181,-0.373248610812306
"A173",-0.403925517423413,-0.487240187226826,-1.0330049659514,-0.272329067679207,-0.385708973113715,-1.01425704458017,0.707847416142469,-0.569376892187528,-0.522484390766994,-0.665949179488734,-0.857080964168735,0.440615894999103,0.285242852992679,0.0616708988503893
"A174",-0.409431504943102,-0.487240187226826,-1.0330049659514,-0.272329067679207,-0.385708973113715,0.186966136365053,0.551535587525455,-0.54553695364841,-0.522484390766994,-0.665949179488734,-0.857080964168735,0.425280968884213,-0.505956045241292,0.116035837558226
"A175",-0.410281352256635,-0.487240187226826,-1.0330049659514,-0.272329067679207,-0.385708973113715,-0.605784233050218,0.00444418736590666,-0.519132559569228,-0.522484390766994,-0.665949179488734,-0.857080964168735,0.400416481540783,-0.421934923304941,0.00730596014255246
"A176",-0.412354235649288,-0.487240187226826,-1.0330049659514,-0.272329067679207,-0.385708973113715,0.371988664235763,-1.26026060780812,-0.314735955042609,-0.522484390766994,-0.665949179488734,-0.857080964168735,0.375551994197354,-1.02548664921439,0.746669126569134
"A177",-0.411938031356204,-0.487240187226826,-1.0330049659514,-0.272329067679207,-0.385708973113715,-0.376640948533417,-0.759352247921775,-0.114043564073861,-0.522484390766994,-0.665949179488734,-0.857080964168735,0.400416481540783,-0.356118377788133,0.0725438865919565
"A178",-0.413794674529545,-0.487240187226826,-1.0330049659514,-0.272329067679207,-0.385708973113715,0.043217864711656,0.171413640661353,-0.22678462800188,-0.522484390766994,-0.665949179488734,-0.857080964168735,0.426376320749562,-0.891052854116233,0.2247657149739
"A179",NA,-0.487240187226826,-1.0330049659514,-0.272329067679207,-0.385708973113715,0.818889231554246,0.206939056256129,-0.417789075819273,-0.522484390766994,-0.665949179488734,-0.857080964168735,0.378947584979937,-0.802830676083064,0.801034065276971
"A180",-0.413381957981933,-0.487240187226826,-1.26477146742705,-0.272329067679207,-0.575564351841852,0.989679257281055,-0.361467593260285,-0.458772874542896,-0.752177789314431,-1.27709052574514,-0.302794499749468,0.440615894999103,-1.0660968581503,1.59476217041139
"A181",-0.412442591867932,-0.487240187226826,-1.26477146742705,-0.272329067679207,-0.575564351841852,2.10693067557726,0.523115255049635,-0.500564001862465,-0.752177789314431,-1.27709052574514,-0.302794499749468,0.425938180003422,-0.713208146017624,1.87745985169214
"A182",-0.412093817320654,-0.487240187226826,-1.26477146742705,-0.272329067679207,-0.575564351841852,-0.200157921949047,-0.226471014000137,-0.568522073674173,-0.752177789314431,-1.27709052574514,-0.302794499749468,0.440615894999103,-0.448541611918119,1.48603229299572
"A183",-0.409518698579921,-0.487240187226826,-1.26477146742705,-0.272329067679207,-0.575564351841852,1.23874804479932,0.83929145384314,-0.51974992849554,-0.752177789314431,-1.27709052574514,-0.302794499749468,0.410165113142392,-1.09690460286029,1.67087308460236
"A184",-0.408466562028967,-0.487240187226826,-1.26477146742705,-0.272329067679207,-0.575564351841852,0.396183917880393,0.960077866865378,-0.450224689409348,-0.752177789314431,-1.27709052574514,-0.302794499749468,0.440615894999103,-0.976474328084856,1.08373174655772
"A185",-0.410442951130207,-0.487240187226826,-1.26477146742705,-0.272329067679207,-0.575564351841852,-0.968713037719686,0.754030456415678,-0.383311395780629,-0.752177789314431,-1.27709052574514,-0.302794499749468,0.375990134943494,0.18581785870133,0.420479494322112
"A186",-0.413071548634856,-0.487240187226826,-1.26477146742705,-0.272329067679207,-0.575564351841852,-0.187348670019537,0.00799672892538405,-0.244735816782331,-0.752177789314431,-1.27709052574514,-0.302794499749468,0.333380947381405,0.0695886400227116,0.768415102052269
"A187",-0.413588897546651,-0.487240187226826,-1.26477146742705,-0.272329067679207,-0.575564351841852,2.20086518972701,-0.531989588115209,-0.282965200296255,-0.752177789314431,-1.27709052574514,-0.302794499749468,0.393844370348687,-1.14871762805438,2.98650460133201
"A188",-0.410946349060111,1.44223095419141,-1.1219216740647,-0.272329067679207,-1.01568363889344,0.70787571483182,-0.976057283049908,-0.00305962708996042,-0.522484390766994,-0.0607412443610304,-1.50374850599122,0.407426733479019,-0.836439124857605,1.02936680784989
"A189",-0.405477564158799,1.44223095419141,-1.1219216740647,-0.272329067679207,-1.01568363889344,0.386221166379663,-1.40236227018722,0.366459420266364,-0.522484390766994,-0.0607412443610304,-1.50374850599122,0.286609422730989,-1.13331375569938,0.790161077535404
"A190",-0.410370871057103,1.44223095419141,-1.1219216740647,-0.272329067679207,-1.01568363889344,1.28144555123102,-1.05421319735842,0.366459420266364,-0.522484390766994,-0.0607412443610304,-1.50374850599122,0.440615894999103,-1.01708453702076,1.34468345235534
"A191",-0.40955938894377,1.44223095419141,-1.1219216740647,-0.272329067679207,-1.01568363889344,0.948405001063741,-1.67235542870752,1.27498903021031,-0.522484390766994,-0.0607412443610304,-1.50374850599122,0.230089266478965,-1.05769474595666,1.57301619492825
"A192",-0.412067077938696,1.44223095419141,-1.1219216740647,-0.272329067679207,-1.01568363889344,0.646675955613046,-1.3419690636761,1.27498903021031,-0.522484390766994,-0.0607412443610304,-1.50374850599122,0.361860095880487,-1.11510917927983,0.866271991726375
"A193",-0.410029072000771,1.44223095419141,-1.1219216740647,-0.272329067679207,-1.01568363889344,1.27148279973029,-1.50183343385259,1.27498903021031,-0.522484390766994,-0.0607412443610304,-1.50374850599122,0.370403840430212,-1.36997324915343,1.50777826847885
"A194",-0.417559114476494,2.08538800133082,-1.19626187265123,-0.272329067679207,-1.32635607681221,0.733494218690841,-2.08445024960692,1.15142026511313,-0.981871187861867,-0.849884924478526,-1.31898635118479,0.401949974152272,-1.06749721018257,0.93150991817578
"A195",NA,2.08538800133082,-1.19626187265123,-0.272329067679207,-1.32635607681221,0.454537176670387,-1.76827405081341,1.15142026511313,-0.981871187861867,-0.849884924478526,-1.31898635118479,0.219354818198541,-1.15852009228028,0.714050163344432
"A196",-0.418496155426846,2.94293073085003,-1.55630165796245,-0.272329067679207,-1.14513048802626,2.26348819916017,-1.29933856496237,0.880157856875201,-0.637331090040713,-0.909219035765556,-1.87327281560406,0.411370000194277,-1.35596972883071,2.98650460133201
"A197",NA,2.94293073085003,-1.40179065697869,-0.272329067679207,-1.30046670698564,1.42661707309881,-1.22473519221334,1.66877542536243,-0.867024488588149,-0.470146612241536,-2.70470251223296,0.440615894999103,-1.20053065324846,1.17071564849026
"A198",-0.414677074134157,2.94293073085003,-1.40179065697869,-0.272329067679207,-1.30046670698564,1.17043203450859,-1.1359216532264,1.66877542536243,-0.867024488588149,-0.470146612241536,-2.70470251223296,-0.0258944644531702,-0.56617118262901,0.84452601624324
"A199",-0.415721072612341,2.94293073085003,-1.40179065697869,-0.272329067679207,-1.30046670698564,1.40811482031174,-1.07552844671528,1.66877542536243,-0.867024488588149,-0.470146612241536,-2.70470251223296,0.389134357327685,-0.84484123705124,1.31206448913064
"A200",-0.416439548179733,3.58608777798944,-1.40907891174207,-0.272329067679207,-1.30909649692783,0.982563006209103,-1.89261300539513,1.83233070091765,-0.752177789314431,-0.0370075998462185,-0.672318809362313,0.440615894999103,-1.13331375569938,1.34468345235534
"A201",-0.418034610442616,3.58608777798944,-1.40907891174207,-0.272329067679207,-1.30909649692783,1.21028304051152,-1.94234858722781,1.83233070091765,-0.752177789314431,-0.0370075998462185,-0.672318809362313,0.30260155996509,-1.14871762805438,1.12722369752399
"A202",-0.416096586541577,3.05012357203993,-1.32745045839216,-0.272329067679207,-1.20553901762158,-0.174539418090026,-1.0719759051558,1.17535518348706,-0.867024488588149,-0.357411800796179,-1.73470119949924,0.406331381613669,-0.731412722437166,0.170400776266063
"A203",-0.417570740294736,3.05012357203993,-1.32745045839216,-0.272329067679207,-1.20553901762158,1.8863268923468,-1.87840283915722,1.17535518348706,-0.867024488588149,-0.357411800796179,-1.73470119949924,0.423966546645794,-1.33636480037889,2.14928454523133
"A204",-0.416021018723,3.58608777798944,-1.23270314646815,-0.272329067679207,-1.19604624868517,2.23217669444359,-1.25670806624864,0.628271334939982,-0.637331090040713,-1.09315478075535,-1.73470119949924,0.395487398146711,-1.23834015811982,2.8234097852085
"A205",-0.417766054041212,3.58608777798944,-1.23270314646815,-0.272329067679207,-1.19604624868517,2.48978498324819,-1.30289110652185,0.628271334939982,-0.637331090040713,-1.09315478075535,-1.73470119949924,0.371061051549422,-1.36857289712116,2.98650460133201
"A206",-0.404241739679612,-0.487240187226826,-0.0797012429006262,-0.272329067679207,-0.566934561899664,-0.560240226189735,-1.6439350962317,0.0714045634067258,-0.637331090040713,-0.77868399093409,0.0667298098633773,0.440615894999103,-0.249691623335422,0.00730596014255246
"A207",-0.393398339004752,-0.487240187226826,-0.0797012429006262,-0.272329067679207,-0.566934561899664,0.0588736170699458,-0.571067545269463,0.265875775194947,-0.637331090040713,-0.77868399093409,0.0667298098633773,0.418380252132512,-0.235688103012696,0.203019739490765
"A208",-0.390805781536655,-0.487240187226826,-0.0797012429006262,-0.272329067679207,-0.566934561899664,-0.713951249343863,0.14654584974501,0.265875775194947,-0.637331090040713,-0.77868399093409,0.0667298098633773,0.358793110657509,0.757161487868516,-0.00356702759901507
"A209",-0.404305681679946,-0.487240187226826,-0.0797012429006262,3.66477116791161,-0.566934561899664,-0.314017939100253,-0.336599802343942,0.210929940753196,-0.637331090040713,-0.77868399093409,0.0667298098633773,0.26996007437768,0.281041796895861,0.203019739490765
"A210",-0.369446828261376,-0.487240187226826,-0.0797012429006262,3.66477116791161,-0.566934561899664,-1.3387580934611,1.11638969548239,0.0379716615510708,-0.637331090040713,-0.77868399093409,0.0667298098633773,0.440615894999103,1.46153856010159,-0.2753917211382
"A211",NA,-0.487240187226826,-0.0797012429006262,3.66477116791161,-0.566934561899664,-0.46203596139682,0.835738912283662,0.0389689498166514,-0.637331090040713,-0.77868399093409,0.0667298098633773,0.400635551913853,0.646533677318987,-0.0905509295315542
"A212",-0.376414181134158,-0.487240187226826,-0.0797012429006262,3.66477116791161,-0.566934561899664,-1.2533630805977,0.711399957701947,-0.0617571650069913,-0.637331090040713,-0.77868399093409,0.0667298098633773,0.422433054034305,1.58616989097384,-0.351502635329171
"A213",-0.394851566285075,-0.487240187226826,-0.0797012429006262,3.66477116791161,-0.566934561899664,-0.679793244198501,-0.524884504996254,-0.0676459147656579,-0.637331090040713,-0.77868399093409,0.0667298098633773,0.375332923824284,0.472890025317196,-0.0144400153405826
"A214",-0.403765081131666,-0.487240187226826,-0.0797012429006262,-0.272329067679207,-0.566934561899664,0.12861287757506,-1.28868094028394,0.0714045634067258,-0.637331090040713,-0.77868399093409,0.0667298098633773,0.319141373131864,-0.458344076144026,0.605320285928758
"A215",-0.38643912420474,-0.487240187226826,-0.0797012429006262,-0.272329067679207,-0.566934561899664,-1.24197707888258,-2.08800279116639,-0.0985618509986572,-0.637331090040713,-0.77868399093409,0.0667298098633773,-0.0848243948089633,2.36616597294963,0.126908825299793
"A216",-0.397080235642179,-0.487240187226826,-0.0797012429006262,-0.272329067679207,-0.566934561899664,-0.146074413802224,-0.9298742427767,0.0714045634067258,-0.637331090040713,-0.77868399093409,0.0667298098633773,0.40479788900218,-0.445740907853573,0.268257665940169
"A217",-0.414800307807528,-0.487240187226826,0.401323571482792,3.66477116791161,-0.0405173754261947,-0.564509976832906,-0.446728590687747,-0.324328918359146,-0.522484390766994,-0.784617402062793,-0.949462041571948,0.395706468519781,0.120001313184522,0.083416874333524
"A218",-0.411948494592622,-0.487240187226826,0.401323571482792,-0.272329067679207,-0.0405173754261947,0.50862068481721,0.587061003120231,-0.177585073566569,-0.522484390766994,-0.784617402062793,-0.949462041571948,0.395487398146711,-0.414933163143578,0.670558212378162
"A219",-0.407233062713429,-0.487240187226826,0.401323571482792,3.66477116791161,-0.0405173754261947,-0.474845213326332,0.896132118794782,-0.430136454345509,-0.522484390766994,-0.784617402062793,-0.949462041571948,0.440615894999103,0.737556559416701,-0.112296905014689
"A220",-0.406819183583993,-0.487240187226826,0.401323571482792,3.66477116791161,-0.0405173754261947,0.12576637714628,0.846396536962096,-0.205034245828741,-0.522484390766994,-0.784617402062793,-0.949462041571948,0.406002776054065,-0.301504648529505,0.0507979111088218
