"col_ID","Target","Genre","Gross","Budget","Screens","Sequel","Sentiment","Views","Likes","Dislikes","Comments"
"A142",0.0591055958859474,-1.05256308715165,0.0386260418456116,-0.714958607823901,0.416156120719769,0.662392239568299,-0.830314467941835,-0.569828616608629,-0.306587623965495,-0.39073914997485,-0.264265082631471
"A143",-1.76134675740113,2.32776364953994,-0.734689640636799,-0.761065664479067,-1.0647115853075,-0.371476728947087,-0.401545521381707,0.0842409506640283,-0.137084835441612,0.0924072093311441,0.0616903405584208
"A144",-0.0420306459633345,1.12050410072151,-0.753136734735289,-0.655019434172186,-1.53970688724078,-0.371476728947087,-0.401545521381707,-0.822891489590547,-0.441676420222556,-0.545892639735345,-0.51097189348224
"A145",NA,-0.569659267624277,-0.765566026795552,-0.664935945161371,-1.54180245474931,-0.371476728947087,-0.401545521381707,-0.766823399298785,-0.43581355258839,-0.537049694723088,-0.495010158841498
"A146",NA,0.87905219095783,-0.361810878828917,-0.604301671851503,-1.53272166221235,-0.371476728947087,0.741838336111967,-0.107867223600871,0.191062294449384,-0.336073671717267,0.0779321056314566
"A147",0.767059288830924,-0.569659267624277,-0.718492192160077,-0.465980501886006,-1.31967229884522,-0.371476728947087,0.598915353925258,-0.0955440767596259,-0.269363618217209,-0.188155318784983,0.076531953469988
"A148",-1.55907427370257,-0.569659267624277,-0.467544223051966,-0.862501189120432,0.274356052642629,0.662392239568299,-1.25908341450196,-0.822892376291404,-0.441156047355618,-0.545088735643321,-0.50873165002389
"A149",-0.749984338908311,0.637600281194145,-0.0322377952400493,-0.438316267892906,0.0110130690707982,0.662392239568299,-0.401545521381707,-0.365711409281226,-0.238488161445564,-0.275780864815521,-0.414361394340906
"A150",-0.143166887812617,-0.569659267624277,-0.506913021432889,0.963338254424135,0.870195747567753,-0.371476728947087,-0.401545521381707,2.31179178061272,0.829594493706564,0.627003430526629,1.396035350438
"A151",-0.648848097059029,-1.05256308715165,1.9901936187285,2.99204874725143,1.41364625477965,2.73013017659907,-0.401545521381707,-0.785160816380713,-0.414270115897163,-0.254879358422915,-0.446844924486978
"A152",-1.05339306445616,0.637600281194145,-0.745150492778016,-0.829304108328712,-1.22956289597846,-0.371476728947087,-0.401545521381707,-0.718172561679363,-0.418467790357129,-0.462286614164923,-0.40484035964292
"A153",0.767059288830924,0.87905219095783,0.539172192688772,0.317839461251813,0.643874456646604,-0.371476728947087,-0.401545521381707,0.648333435130582,0.246325892918181,0.109289195263633,0.441691637181001
"A154",0.362514321433794,1.12050410072151,-0.728278150614763,-0.7702870758101,-1.33992945142767,-0.371476728947087,1.02768430048539,-0.717364112172608,-0.369587432389435,-0.412444560459479,-0.44628486362239
"A155",0.160241837735229,-0.569659267624277,-0.42705060186016,-0.604301671851503,-0.98857263249761,-0.371476728947087,-0.401545521381707,-0.760852577400115,-0.425163254578395,-0.50087401058204,-0.488289428466449
"A156",NA,-0.569659267624277,-0.618270479710356,-0.820082696997679,-1.51386155463559,-0.371476728947087,-0.115699557008288,0.89498523923812,0.166812918850081,-0.0386291576686514,0.261632069216138
"A157",0.463650563283077,-0.569659267624277,-0.762472764065622,-0.835061583727794,-1.54180245474931,-0.371476728947087,1.1706072826721,-0.7861133547768,-0.421902251278918,-0.516952092422506,-0.491649793653973
"A158",0.767059288830924,-0.811111177387962,-0.339314422611247,-0.604301671851503,-0.802067124238515,-0.371476728947087,-0.401545521381707,0.501704369518103,-0.117588198693675,-0.0241588840122323,-0.137971357667003
"A159",1.77842170732375,0.637600281194145,-0.730977725360884,-0.820082696997679,-1.54040540974362,-0.371476728947087,0.598915353925258,-0.668516205287624,-0.406221682221858,-0.514540380146436,-0.391118868460527
"A160",-0.244303129661899,-0.569659267624277,-0.765369182803647,0.225625347941482,0.527919721174657,-0.371476728947087,-0.401545521381707,-0.663446271460096,-0.396195831652189,-0.484795928741575,-0.45832617221102
"A161",NA,0.637600281194145,-0.725241129025378,-0.7702870758101,-1.49569996956167,-0.371476728947087,-0.401545521381707,-0.631145089275476,-0.394010265611051,-0.482384216465505,-0.492489884950854
"A162",1.67728546547446,-1.05256308715165,1.86646310953131,2.80762052063077,1.24809642160584,5.83173708214523,0.0272234251784208,-0.822540577726222,-0.441398888026856,-0.545892639735345,-0.51097189348224
"A163",NA,0.87905219095783,-0.757557288382061,-0.659630139837702,-1.54180245474931,-0.371476728947087,-0.401545521381707,-0.700963028088076,-0.410696888877524,-0.51052085968632,-0.489689580627917
"A164",0.868195530680206,-1.05256308715165,6.46698840604485,1.88547938752745,1.44228567739621,2.73013017659907,-0.258622539194998,1.20389341892137,0.763680597227773,0.317500355097664,0.918863493809503
"A165",NA,-1.05256308715165,4.38606620591036,3.72976165373408,1.4436827224019,0.662392239568299,2.59983710453919,1.47497649175347,0.652875868094477,0.249168507275685,0.564905027390239
"A166",0.969331772529489,-1.05256308715165,3.17125757015618,2.6231922940101,1.25368460162859,5.83173708214523,-2.83123621855577,-0.809955854132037,-0.430262908674386,-0.539461406999158,-0.500330737055079
"A167",2.18296667472088,1.60340792024888,3.115016429612,2.34654995407911,1.21317029646369,-0.371476728947087,-0.115699557008288,-0.504072876099096,-0.281019970436616,-0.335269767625244,-0.372356829496848
"A168",0.160241837735229,-1.05256308715165,2.8900518674353,0.48382486521041,1.46114578497298,0.662392239568299,-0.687391485755126,-0.525579140370239,-0.385961831935745,0.0682900865704455,-0.497810463164435
"A169",0.261378079584512,0.637600281194145,1.29280347598072,-0.346102154582575,0.882769152618928,0.662392239568299,-0.258622539194998,1.2195718418071,0.93984415844846,0.256403644103894,0.0451685450530912
"A170",NA,-0.569659267624277,1.1578247386747,1.88547938752745,1.22015552149212,3.76399914511446,0.0272234251784208,1.11629978802002,0.26433079411423,-0.0241588840122323,0.00456413237050154
"A171",0.261378079584512,0.637600281194145,1.22531410732771,1.60883704759646,1.04692194078705,-0.371476728947087,-0.687391485755126,1.46946985775367,0.405213074956532,0.800646714403659,0.448132337123757
"A172",-2.26702796664755,-0.569659267624277,1.10158359813053,-0.143231105299845,1.00361354561078,-0.371476728947087,0.884761318298677,6.23942968176282,1.28939595893283,10.6766084849097,2.04234558817191
"A173",-0.345439371511182,0.637600281194145,1.05659068569518,0.48382486521041,1.00012093309656,0.662392239568299,-0.401545521381707,0.404329098108094,0.578601314220217,0.933290889587501,-0.152532940146276
"A174",-0.0420306459633345,-1.05256308715165,0.966604860824505,1.1477664810448,1.09511999348322,-0.371476728947087,0.0272234251784208,1.97733952262884,0.824807063330736,1.23073540363612,1.60549811379371
"A175",NA,-1.05256308715165,0.95535663271567,1.88547938752745,1.04273080576999,2.73013017659907,-0.973237450128544,-0.217348178466843,0.0103194519996439,-0.146352305999772,-0.0144779370254715
"A176",1.87955794917303,0.87905219095783,0.752888526756638,-0.364544977244641,0.382627040583302,-0.371476728947087,0.313069389551839,-0.634851498859502,-0.00435506284800294,-0.355367369925826,-0.074404449536328
"A177",NA,-0.811111177387962,0.696647386212463,1.1477664810448,1.16357519876184,0.662392239568299,-1.25908341450196,-0.194642207935608,-0.245218317191294,4.07334027303045,-0.492769915383148
"A178",0.868195530680206,-1.05256308715165,0.471682824035762,0.317839461251813,1.04901750829557,-0.371476728947087,-0.401545521381707,0.650935680471903,0.278138020850314,0.0570354292821195,-0.0447212237131935
"A179",0.261378079584512,1.60340792024888,0.415441683491586,-0.235445218610177,0.662734564223366,-0.371476728947087,-0.258622539194998,1.28536970060736,0.248754299630558,1.52898382177676,0.316238003513414
"A180",NA,1.60340792024888,0.282712591807332,2.6231922940101,1.23133188153761,-0.371476728947087,-0.258622539194998,-0.601401374038877,-0.295590410710875,-0.492834969661808,-0.441244315841103
"A181",-0.345439371511182,0.637600281194145,0.251217553102594,-0.143231105299845,0.674609446771698,-0.371476728947087,0.455992371738549,1.41106797080517,0.47986923559988,0.594043362753674,0.15942096142893
"A182",0.362514321433794,-1.05256308715165,0.239969324993759,1.97769350083778,1.0818480659292,3.76399914511446,-0.258622539194998,-0.80423353014866,-0.43251785776445,-0.535441886539042,-0.493610006680029
"A183",0.160241837735229,0.637600281194145,0.148858677312195,0.373167929238012,0.861114955030793,0.662392239568299,0.313069389551839,0.664817869095712,0.595669544255778,0.245148986815568,-0.0164381500515276
"A184",-2.16589172479826,-1.05256308715165,0.033001927791194,-0.327659331920508,-1.48033247449912,0.662392239568299,1.74229921141893,-0.293388097195978,-0.136113472756662,0.205757686306427,-0.261464778308534
"A185",NA,-1.05256308715165,0.033001927791194,0.742024382479339,1.05739977832969,-0.371476728947087,1.02768430048539,0.36072070658962,0.464917188556533,1.06754287295539,0.52962119292123
"A186",-0.244303129661899,0.637600281194145,-0.0243640355638648,-0.607990236383917,0.800343497283448,0.662392239568299,0.598915353925258,0.31376723608652,0.199214802698076,0.143857071220634,-0.0690838713227473
"A187",0.261378079584512,0.637600281194145,-0.0401115549162339,-0.456759090554973,0.554463576282693,-0.371476728947087,-1.54492937887538,0.246965853590871,-0.0767215828768239,-0.161626483748214,-0.299828947532774
"A188",NA,-0.811111177387962,-0.148094544761051,-0.309216509258442,0.839460757442659,3.76399914511446,1.45645324704551,-0.256816120331582,-0.0926449926051215,-0.17288114103654,-0.267345417386702
"A189",NA,-1.05256308715165,-0.172840646600488,1.33219470766546,1.247397899103,-0.371476728947087,2.45691412235248,0.852864288407972,0.396713651463214,2.28706538055471,1.48788533223035
"A190",-1.45793803185329,2.32776364953994,-0.232456255577314,-0.235445218610177,0.720013409456497,-0.371476728947087,-1.11616043231525,-0.0135273509010338,0.0439008476793652,0.233090425435219,0.106215179293122
"A191",-0.952256822606876,-1.05256308715165,-0.232456255577314,2.36499277674118,0.678800581788756,-0.371476728947087,-0.401545521381707,0.0461063852136389,-0.0762359015343486,-0.0916868277421883,-0.044161162848606
"A192",0.868195530680206,-0.569659267624277,-0.287572573310605,-0.41987344523084,0.546081306248576,-0.371476728947087,1.1706072826721,1.62351595436327,1.29293449442801,0.262030972748057,0.475855349920835
"A193",0.564786805132359,-1.05256308715165,-0.294321510175906,-0.512087558541172,0.451082245861921,-0.371476728947087,-0.401545521381707,-0.169717268508672,0.224400849457867,-0.0434525822207911,0.00456413237050154
"A194",NA,-0.569659267624277,-0.344938536665664,-0.253888041272243,0.808027244814721,-0.371476728947087,2.31399114016577,-0.292574549159293,0.0193739398843621,-0.249252029778752,-0.347714151455
"A195",1.17160425622805,-1.05256308715165,-0.35956123320715,-0.788729898472167,-0.392034415069643,-0.371476728947087,1.1706072826721,-0.265856700598649,-0.19991118624324,-0.328838534889057,-0.201818296229971
"A196",-1.86248299925042,0.154696461666776,-0.367434992883334,-0.807172721134233,0.274356052642629,-0.371476728947087,1.88522219360564,0.4157591155107,0.0836573347134155,0.188071796281915,-0.091486305906245
"A197",-1.45793803185329,-1.05256308715165,-0.377558398181286,-0.235445218610177,0.554463576282693,-0.371476728947087,-0.115699557008288,0.720880639182329,0.481118130480531,0.347244806502526,-0.149172574958752
"A198",0.160241837735229,0.637600281194145,-0.383182512235703,-0.724180019154934,0.255495945065867,-0.371476728947087,-0.115699557008288,2.01282130078903,1.50104894967868,1.12863958394916,0.637432909354313
"A199",0.969331772529489,1.12050410072151,-0.391056271911888,-0.678072962499769,-1.36298069402149,-0.371476728947087,2.31399114016577,-0.821607325073784,-0.438866406741092,-0.543480927459275,-0.509291710888478
"A200",NA,-0.569659267624277,-0.40117967720984,-0.327659331920508,0.627808439081214,-0.371476728947087,0.455992371738549,-0.414878085124453,-0.237759639431851,-0.293466754840033,-0.333712629840314
"A201",0.463650563283077,-0.569659267624277,-0.412427905318675,-0.659630139837702,0.574022206362299,-0.371476728947087,0.455992371738549,-0.190184319374915,0.365005598104469,-0.176900661496657,-0.206858844011258
"A202",-1.25566554815472,0.637600281194145,-0.475417982728151,-0.820082696997679,0.319061492824584,-0.371476728947087,0.598915353925258,0.161666782833315,-0.0738074948219721,0.00960508785274571,0.25575143013797
"A203",-0.952256822606876,-1.05256308715165,-0.551905933868229,-0.696515785161835,0.38891374310889,0.662392239568299,-5.83261884447666,1.62376689070592,0.83750416128402,0.969466573728548,0.709680760886093
"A204",-0.345439371511182,-0.569659267624277,-0.501288907378472,-0.548973203865304,-0.42346792769758,-0.371476728947087,3.17152903328603,-0.681535412301946,-0.302320566456605,-0.441385107772317,-0.435923737627523
"A205",-0.0420306459633345,0.637600281194145,-0.514786781109074,-0.659630139837702,0.477626100969957,-0.371476728947087,0.598915353925258,0.650380384059942,0.114775632156298,0.221835768146893,0.269192890888068
"A206",-0.547711855209746,0.637600281194145,-0.584525795383851,-0.235445218610177,0.734682382016201,-0.371476728947087,1.02768430048539,2.09306218650542,1.17782801626136,2.32002544832767,1.89084912430101
"A207",1.07046801437877,0.637600281194145,-0.576652035707667,-0.868034035919052,-0.144757449063203,-0.371476728947087,-0.115699557008288,-0.811864921078068,-0.433454528924938,-0.543480927459275,-0.50341107181031
"A208",-1.35680179000401,0.637600281194145,-0.627269062197424,-0.62274449451357,0.468545308432998,0.662392239568299,0.884761318298677,-0.820498727326792,-0.434980956001289,-0.538657502907135,-0.502570980513428
"A209",NA,-1.05256308715165,-0.643016581549793,-0.364544977244641,0.397296013143006,-0.371476728947087,2.59983710453919,-0.158788680440938,-0.376699194904252,-0.520167708790599,-0.45832617221102
"A210",-0.648848097059029,0.637600281194145,-0.646391049982444,-0.143231105299845,0.423839868251042,-0.371476728947087,0.0272234251784208,-0.136131256781646,-0.292155949789086,-0.271761344355404,-0.264545113063765
"A211",NA,0.637600281194145,-0.680023252027861,0.225625347941482,0.306488087773409,-0.371476728947087,-0.687391485755126,0.0305704994907371,0.0218717296456637,-0.181724086048796,-0.153933092307745
"A212",-1.05339306445616,-0.569659267624277,-0.685759848363367,0.410053574562145,0.249907765043122,-0.371476728947087,0.17014640736513,-0.288956587985794,-0.201541687892978,-0.272565248447427,-0.311310195256816
"A213",1.77842170732375,0.637600281194145,-0.689809210482547,-0.733401430485968,-1.51944973465833,-0.371476728947087,1.74229921141893,0.0708061026227893,0.196543555314462,-0.303113603944312,-0.147772422797283
"A214",-1.9636192410997,2.32776364953994,-0.746387797869988,-0.724272233268245,-1.24982004856091,-0.371476728947087,-0.687391485755126,-0.520563073619799,-0.309050722202334,0.00799727966869914,-0.295068430183781
"A215",NA,-0.569659267624277,-0.764148750053838,-0.7979513098032,-1.48801622203039,-0.371476728947087,1.02768430048539,0.304186433322068,0.0564244880103357,-0.0635501845213733,0.179863182986371
"A216",0.868195530680206,-0.569659267624277,-0.764171246510056,-0.807172721134233,-1.53342018471519,-0.371476728947087,-0.401545521381707,-0.808921074231424,-0.437721586433828,-0.523383325158693,-0.507331497862422
"A217",-0.143166887812617,-0.569659267624277,-0.764429955756559,-0.853279777789399,-1.52783200469245,-0.371476728947087,1.59937622923222,-0.813079922927951,-0.437929735580603,-0.524187229250716,-0.499490645758197
"A218",1.37387673992662,-1.05256308715165,1.13532828245703,1.51662293428612,1.15030327120782,-0.371476728947087,2.17106815797906,1.30451268541826,0.687775541703774,1.60213909415087,1.82952245962869
"A219",1.27274049807734,-1.05256308715165,-0.20883497654876,-0.327659331920508,0.393104878125948,-0.371476728947087,0.455992371738549,1.72109317189356,0.963156862887274,0.565906719532859,0.730683043308122
"A220",1.27274049807734,-0.569659267624277,-0.479917273971685,-0.604301671851503,-0.666553758686963,-0.371476728947087,0.0272234251784208,-0.730061003425257,-0.364765310489144,-0.508913051502273,-0.444324650596334
"A221",1.17160425622805,0.154696461666776,-0.376433575370402,0.502267687872476,0.998025365588031,-0.371476728947087,0.741838336111967,0.333361551633845,0.252466292748048,-0.143940593723702,0.132818070361026
"A222",0.665923046981641,0.637600281194145,1.49527158193975,0.871124141113803,1.14261952367654,-0.371476728947087,-0.115699557008288,1.43026105421451,0.346688473188258,2.8666802309035,0.96226821081503
"A223",NA,-1.05256308715165,-0.410178259696908,0.0227542986587519,0.692771031845618,-0.371476728947087,0.741838336111967,0.81384302210016,0.376904790995114,0.0859759765949578,0.463534010899911
"A224",0.463650563283077,0.637600281194145,-0.760628054655773,-0.845902648724572,-1.40349499918638,-0.371476728947087,-0.401545521381707,-0.625618947856803,-0.221350548361078,-0.310348740772522,-0.315230621308929
"A225",0.160241837735229,0.637600281194145,-0.46866904586285,0.0411971213208182,0.671815356760326,-0.371476728947087,0.0272234251784208,0.434243059909318,-0.0922633858360338,-0.160018675564168,-0.0318398238276823
"A226",0.160241837735229,-1.05256308715165,-0.393305917533655,-0.696515785161835,-0.444423602782872,0.662392239568299,3.31445201547273,-0.638825248752042,-0.357514781876477,-0.466306134625039,-0.442084407137984
"A227",-0.0420306459633345,-0.328207357860593,-0.752011911924405,0.0411971213208182,-1.49709701456735,-0.371476728947087,0.17014640736513,-0.00261361507266173,-0.118212646134,-0.0305901167484186,0.0093246497194948
"A228",NA,2.32776364953994,-0.529409477650559,-0.198559573286044,0.423141345748199,-0.371476728947087,1.45645324704551,0.755159829304645,0.210593622721784,0.360911176066921,0.130017766038089
"A229",NA,0.637600281194145,-0.650890341225978,-0.235445218610177,0.396597490640163,-0.371476728947087,0.598915353925258,-0.058131507482393,-0.20501084033923,-0.284623809827777,-0.396719477106402
"A230",NA,-1.05256308715165,-0.627269062197424,-0.825615543796299,-0.000163290974690662,-0.371476728947087,1.02768430048539,-0.808223240656633,-0.42783450196201,-0.492031065569784,-0.454965807023496
"A231",-2.06475548294898,2.32776364953994,-0.511412312676423,-0.879099729516292,0.356781707978109,-0.371476728947087,-1.11616043231525,-0.676792006065164,-0.343152490748993,-0.199409976073309,-0.341553481944538
